"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","South Dakota","data","Past",2020-03-07,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.896198062785126,1
"2","South Dakota","data","Past",2020-03-07,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.896198062785126,1
"3","South Dakota","data","Past",2020-03-08,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.763479966884498,0.946596670200176
"4","South Dakota","data","Past",2020-03-08,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.763479966884498,0.946596670200176
"5","South Dakota","data","Past",2020-03-09,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.782322796158934,0.957912272084381
"6","South Dakota","data","Past",2020-03-09,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.782322796158934,0.957912272084381
"7","South Dakota","data","Past",2020-03-10,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.773017306906319,0.966914021611296
"8","South Dakota","data","Past",2020-03-10,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.773017306906319,0.966914021611296
"9","South Dakota","data","Past",2020-03-11,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.829478769409915,0.979667646657341
"10","South Dakota","data","Past",2020-03-11,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.829478769409915,0.979667646657341
"11","South Dakota","data","Past",2020-03-12,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.78386856427557,0.985936372956755
"12","South Dakota","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.78386856427557,0.985936372956755
"13","South Dakota","data","Past",2020-03-13,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.784063198354542,0.990291523518526
"14","South Dakota","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.784063198354542,0.990291523518526
"15","South Dakota","data","Past",2020-03-14,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.783946891616908,0.992422758732139
"16","South Dakota","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.783946891616908,0.992422758732139
"17","South Dakota","data","Past",2020-03-15,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.794282940779612,0.995390427820626
"18","South Dakota","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.794282940779612,0.995390427820626
"19","South Dakota","data","Past",2020-03-16,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.791401053760966,0.995929862284104
"20","South Dakota","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.791401053760966,0.995929862284104
"21","South Dakota","data","Past",2020-03-17,"daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.814495252568976,0.997527376843365
"22","South Dakota","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.814495252568976,0.997527376843365
"23","South Dakota","data","Past",2020-03-18,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.876277646164099,0.997817283554655
"24","South Dakota","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.876277646164099,0.997817283554655
"25","South Dakota","data","Past",2020-03-19,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.754010194210265,0.998073265336673
"26","South Dakota","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.754010194210265,0.998073265336673
"27","South Dakota","data","Past",2020-03-20,"daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.773601142730201,0.998498817743263
"28","South Dakota","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.773601142730201,0.998498817743263
"29","South Dakota","data","Past",2020-03-21,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.826824156348674,0.998498817743263
"30","South Dakota","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.826824156348674,0.998498817743263
"31","South Dakota","data","Past",2020-03-22,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.809204896782798,0.998299277588565
"32","South Dakota","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.809204896782798,0.998299277588565
"33","South Dakota","data","Past",2020-03-23,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.786516135026961,0.998299277588565
"34","South Dakota","data","Past",2020-03-23,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.786516135026961,0.998299277588565
"35","South Dakota","data","Past",2020-03-24,"daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.755299646945259,0.998498817743263
"36","South Dakota","data","Past",2020-03-24,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.755299646945259,0.998498817743263
"37","South Dakota","data","Past",2020-03-25,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.78868043556522,0.998498817743263
"38","South Dakota","data","Past",2020-03-25,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.78868043556522,0.998498817743263
"39","South Dakota","data","Past",2020-03-26,"daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.795765202291212,0.997817283554655
"40","South Dakota","data","Past",2020-03-26,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.795765202291212,0.997817283554655
"41","South Dakota","data","Past",2020-03-27,"daily_cases",NA,NA,NA,12,NA,NA,NA,NA,0.758321454161862,0.997527376843365
"42","South Dakota","data","Past",2020-03-27,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.758321454161862,0.997527376843365
"43","South Dakota","data","Past",2020-03-28,"daily_cases",NA,NA,NA,10,NA,NA,NA,NA,0.801945228825018,0.996827317157515
"44","South Dakota","data","Past",2020-03-28,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.801945228825018,0.996827317157515
"45","South Dakota","data","Past",2020-03-29,"daily_cases",NA,NA,NA,22,NA,NA,NA,NA,0.682339327584461,0.995929862284104
"46","South Dakota","data","Past",2020-03-29,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.682339327584461,0.995929862284104
"47","South Dakota","data","Past",2020-03-30,"daily_cases",NA,NA,NA,11,NA,NA,NA,NA,0.788438101000668,0.994088931143756
"48","South Dakota","data","Past",2020-03-30,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.788438101000668,0.994088931143756
"49","South Dakota","data","Past",2020-03-31,"daily_cases",NA,NA,NA,7,NA,NA,NA,NA,0.800046384851161,0.991422514586288
"50","South Dakota","data","Past",2020-03-31,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.800046384851161,0.991422514586288
"51","South Dakota","data","Past",2020-04-01,"daily_cases",NA,NA,NA,21,NA,NA,NA,NA,0.782621246238313,0.985936372956755
"52","South Dakota","data","Past",2020-04-01,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.782621246238313,0.985936372956755
"53","South Dakota","data","Past",2020-04-02,"daily_cases",NA,NA,NA,36,NA,NA,NA,NA,0.66399573107936,0.982013790037908
"54","South Dakota","data","Past",2020-04-02,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.66399573107936,0.982013790037908
"55","South Dakota","data","Past",2020-04-03,"daily_cases",NA,NA,NA,22,NA,NA,NA,NA,0.669992957677658,0.970687769248644
"56","South Dakota","data","Past",2020-04-03,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.669992957677658,0.970687769248644
"57","South Dakota","data","Past",2020-04-04,"daily_cases",NA,NA,NA,25,NA,NA,NA,NA,0.822743720064988,0.957912272084381
"58","South Dakota","data","Past",2020-04-04,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.822743720064988,0.957912272084381
"59","South Dakota","data","Past",2020-04-05,"daily_cases",NA,NA,NA,28,NA,NA,NA,NA,0.683209729829134,0.932453308860371
"60","South Dakota","data","Past",2020-04-05,"daily_deaths",NA,NA,NA,0,NA,NA,NA,NA,0.683209729829134,0.932453308860371
"61","South Dakota","data","Past",2020-04-06,"daily_cases",NA,NA,NA,48,NA,NA,NA,NA,0.712506731640704,0.91490095499298
"62","South Dakota","data","Past",2020-04-06,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.712506731640704,0.91490095499298
"63","South Dakota","data","Past",2020-04-07,"daily_cases",NA,NA,NA,32,NA,NA,NA,NA,0.739218890120635,0.880797077977882
"64","South Dakota","data","Past",2020-04-07,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.739218890120635,0.880797077977882
"65","South Dakota","data","Past",2020-04-08,"daily_cases",NA,NA,NA,73,NA,NA,NA,NA,0.781097142164984,0.835483537103437
