"","location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"1","Massachusetts","data","Past",2020-03-12,"daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.687265945600997,1
"2","Massachusetts","data","Past",2020-03-12,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.687265945600997,1
"3","Massachusetts","data","Past",2020-03-13,"daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.684273437054596,0.880797077977882
"4","Massachusetts","data","Past",2020-03-13,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.684273437054596,0.880797077977882
"5","Massachusetts","data","Past",2020-03-14,"daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.617026235323577,0.880797077977882
"6","Massachusetts","data","Past",2020-03-14,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.617026235323577,0.880797077977882
"7","Massachusetts","data","Past",2020-03-15,"daily_cases",NA,NA,NA,26,NA,NA,NA,NA,0.645432691680246,0.880797077977882
"8","Massachusetts","data","Past",2020-03-15,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.645432691680246,0.880797077977882
"9","Massachusetts","data","Past",2020-03-16,"daily_cases",NA,NA,NA,33,NA,NA,NA,NA,0.594422750132123,0.880797077977882
"10","Massachusetts","data","Past",2020-03-16,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.594422750132123,0.880797077977882
"11","Massachusetts","data","Past",2020-03-17,"daily_cases",NA,NA,NA,21,NA,NA,NA,NA,0.659658230562915,0.880797077977882
"12","Massachusetts","data","Past",2020-03-17,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.659658230562915,0.880797077977882
"13","Massachusetts","data","Past",2020-03-18,"daily_cases",NA,NA,NA,38,NA,NA,NA,NA,0.606847433160955,0.841130895119085
"14","Massachusetts","data","Past",2020-03-18,"daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.606847433160955,0.841130895119085
"15","Massachusetts","data","Past",2020-03-19,"daily_cases",NA,NA,NA,73,NA,NA,NA,NA,0.619216336047726,0.841130895119085
"16","Massachusetts","data","Past",2020-03-19,"daily_deaths",NA,NA,NA,1,NA,NA,NA,NA,0.619216336047726,0.841130895119085
"17","Massachusetts","data","Past",2020-03-20,"daily_cases",NA,NA,NA,85,NA,NA,NA,NA,0.6889476380887,0.791391472673955
"18","Massachusetts","data","Past",2020-03-20,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.6889476380887,0.791391472673955
"19","Massachusetts","data","Past",2020-03-21,"daily_cases",NA,NA,NA,112,NA,NA,NA,NA,0.509480950439135,0.731058578630005
"20","Massachusetts","data","Past",2020-03-21,"daily_deaths",NA,NA,NA,2,NA,NA,NA,NA,0.509480950439135,0.731058578630005
"21","Massachusetts","data","Past",2020-03-22,"daily_cases",NA,NA,NA,121,NA,NA,NA,NA,0.671375604483939,0.660756368765817
"22","Massachusetts","data","Past",2020-03-22,"daily_deaths",NA,NA,NA,4,NA,NA,NA,NA,0.671375604483939,0.660756368765817
