"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Nevada","data","Past","2020-03-05","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.990573663129071,1
"Nevada","data","Past","2020-03-05","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.990573663129071,1
"Nevada","data","Past","2020-03-06","daily_cases",NA,NA,NA,49,NA,NA,NA,NA,0.986773055547597,0.842114178988788
"Nevada","data","Past","2020-03-06","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.986773055547597,0.842114178988788
"Nevada","data","Past","2020-03-07","daily_cases",NA,NA,NA,NA,NA,NA,NA,NA,0.981957099974466,0.867829376890031
"Nevada","data","Past","2020-03-07","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.981957099974466,0.867829376890031
"Nevada","data","Past","2020-03-08","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.975408086920273,0.897670452621932
"Nevada","data","Past","2020-03-08","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.975408086920273,0.897670452621932
"Nevada","data","Past","2020-03-09","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.966347653374921,0.926063331441062
"Nevada","data","Past","2020-03-09","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.966347653374921,0.926063331441062
"Nevada","data","Past","2020-03-10","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.953877189161978,0.949543502496541
"Nevada","data","Past","2020-03-10","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.953877189161978,0.949543502496541
"Nevada","data","Past","2020-03-11","daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.937193440954798,0.966996896876129
"Nevada","data","Past","2020-03-11","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.937193440954798,0.966996896876129
"Nevada","data","Past","2020-03-12","daily_cases",NA,NA,NA,2,NA,NA,NA,NA,0.915994829992203,0.978968666494102
"Nevada","data","Past","2020-03-12","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.915994829992203,0.978968666494102
"Nevada","data","Past","2020-03-13","daily_cases",NA,NA,NA,4,NA,NA,NA,NA,0.890203352994948,0.986720015100308
"Nevada","data","Past","2020-03-13","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.890203352994948,0.986720015100308
