"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Connecticut","data","Past","2020-03-07","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.963062991393516,1
"Connecticut","data","Past","2020-03-07","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.963062991393516,1
"Connecticut","data","Past","2020-03-08","daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.947312766253882,0.996581984062689
"Connecticut","data","Past","2020-03-08","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.947312766253882,0.996581984062689
"Connecticut","data","Past","2020-03-09","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.928482816246167,0.995476768984157
"Connecticut","data","Past","2020-03-09","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.928482816246167,0.995476768984157
"Connecticut","data","Past","2020-03-10","daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.906740542610596,0.993947957658007
"Connecticut","data","Past","2020-03-10","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.906740542610596,0.993947957658007
"Connecticut","data","Past","2020-03-11","daily_cases",NA,NA,NA,1,NA,NA,NA,NA,0.882411085980776,0.991834164357037
"Connecticut","data","Past","2020-03-11","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.882411085980776,0.991834164357037
"Connecticut","data","Past","2020-03-12","daily_cases",NA,NA,NA,3,NA,NA,NA,NA,0.856186230725922,0.98891880614423
"Connecticut","data","Past","2020-03-12","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.856186230725922,0.98891880614423
"Connecticut","data","Past","2020-03-13","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,0.828918849691818,0.98491762411119
"Connecticut","data","Past","2020-03-13","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.828918849691818,0.98491762411119
"Connecticut","data","Past","2020-03-14","daily_cases",NA,NA,NA,5,NA,NA,NA,NA,0.801573206657956,0.979468422640224
"Connecticut","data","Past","2020-03-14","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.801573206657956,0.979468422640224
"Connecticut","data","Past","2020-03-15","daily_cases",NA,NA,NA,9,NA,NA,NA,NA,0.774517715998604,0.972127637376157
"Connecticut","data","Past","2020-03-15","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.774517715998604,0.972127637376157
"Connecticut","data","Past","2020-03-16","daily_cases",NA,NA,NA,6,NA,NA,NA,NA,0.747890223139496,0.962380666810293
"Connecticut","data","Past","2020-03-16","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,0.747890223139496,0.962380666810293
"Connecticut","data","Past","2020-03-17","daily_cases",NA,NA,NA,15,NA,NA,NA,NA,0.721571574660148,0.949674699582125
