"location","sim_type","period","date","variable","lower_95","lower_90","lower_80","mean_value","median_value","upper_80","upper_90","upper_95","mobility_trend","latent_trend"
"Texas","data","Past","2020-03-04","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,1
"Texas","data","Past","2020-03-04","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,1
"Texas","data","Past","2020-03-05","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.999221008743907
"Texas","data","Past","2020-03-05","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999221008743907
"Texas","data","Past","2020-03-06","daily_cases",NA,NA,NA,4,NA,NA,NA,NA,1,0.999524917278095
"Texas","data","Past","2020-03-06","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999524917278095
"Texas","data","Past","2020-03-07","daily_cases",NA,NA,NA,3,NA,NA,NA,NA,1,0.999654771797734
"Texas","data","Past","2020-03-07","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999654771797734
"Texas","data","Past","2020-03-08","daily_cases",NA,NA,NA,0,NA,NA,NA,NA,1,0.999705723593022
"Texas","data","Past","2020-03-08","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999705723593022
"Texas","data","Past","2020-03-09","daily_cases",NA,NA,NA,4,NA,NA,NA,NA,1,0.999710331465323
"Texas","data","Past","2020-03-09","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999710331465323
"Texas","data","Past","2020-03-10","daily_cases",NA,NA,NA,1,NA,NA,NA,NA,1,0.999675871318009
"Texas","data","Past","2020-03-10","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999675871318009
"Texas","data","Past","2020-03-11","daily_cases",NA,NA,NA,8,NA,NA,NA,NA,1,0.999594145181695
"Texas","data","Past","2020-03-11","daily_deaths",NA,NA,NA,NA,NA,NA,NA,NA,1,0.999594145181695
